line	raw_symbol	demangled
1022992	GetMBSSIM	GetMBSSIM
1027093	EncodeAlphaInternal	EncodeAlphaInternal
1027333	ApplyFiltersAndEncode	ApplyFiltersAndEncode
1027672	CompressAlphaJob	CompressAlphaJob
1028048	UpdateHistogramCost	UpdateHistogramCost
1028144	GetCombinedHistogramEntropy	GetCombinedHistogramEntropy
1030351	ReconstructUV	ReconstructUV
1030488	TrellisQuantizeBlock	TrellisQuantizeBlock
1031003	ReconstructIntra16	ReconstructIntra16
1031540	PickBestIntra16	PickBestIntra16
1031931	ReconstructIntra4	ReconstructIntra4
1032021	PickBestUV	PickBestUV
1033080	RefineUsingDistortion	RefineUsingDistortion
1033504	PickBestIntra4	PickBestIntra4
1035264	PackARGB	PackARGB
1035578	PackRGB	PackRGB
1035660	GradientPredictDirect	GradientPredictDirect
1035740	GradientPredictInverse	GradientPredictInverse
1035899	PredictLineC_part_0_constprop_11	PredictLineC_part_0_constprop_11
1035914	HorizontalUnfilter_0	HorizontalUnfilter_0
1036086	HorizontalFilter_0	HorizontalFilter_0
1036383	GradientUnfilter_0	GradientUnfilter_0
1036514	VerticalUnfilter_0	VerticalUnfilter_0
1036674	GradientFilter_0	GradientFilter_0
1036855	VerticalFilter_0	VerticalFilter_0
1037159	PackARGB_0	PackARGB_0
1038254	ExtraCost	ExtraCost
1038289	ExtraCostCombined	ExtraCostCombined
1038326	HistogramAdd	HistogramAdd
1038779	HuffmanCostCount	HuffmanCostCount
1038857	FastSLog2Slow	FastSLog2Slow
1038912	FastLog2Slow	FastLog2Slow
1039129	CombinedShannonEntropy	CombinedShannonEntropy
1042530	QuantizeLevels	QuantizeLevels
1043379	CompareHuffmanTrees	CompareHuffmanTrees
1043408	SetBitDepths	SetBitDepths
1044665	AddSingleLiteralWithCostModel	AddSingleLiteralWithCostModel
1044762	HashChainFindOffset	HashChainFindOffset
1044854	HashChainFindCopy	HashChainFindCopy
1045031	ComputeCacheEntropy_isra_18	ComputeCacheEntropy_isra_18
1045277	BackwardReferences2DLocality_isra_17	BackwardReferences2DLocality_isra_17
1045393	ConvertPopulationCountTableToBitEstimates	ConvertPopulationCountTableToBitEstimates
1045501	BackwardReferencesLz77	BackwardReferencesLz77
1049271	CollectColorRedTransforms	CollectColorRedTransforms
1049383	CollectColorBlueTransforms	CollectColorBlueTransforms
1049521	TransformColor	TransformColor
1049611	SubtractGreenFromBlueAndRed	SubtractGreenFromBlueAndRed
1049657	AddVectorEq_constprop_1	AddVectorEq_constprop_1
1049710	AddVector_constprop_2	AddVector_constprop_2
1049763	HistogramAdd_0	HistogramAdd_0
1049988	CombinedShannonEntropy_0	CombinedShannonEntropy_0
1050505	_ZL10ogg_fclosePN11soundengine15AudioDataSourceE	ogg_fclose(soundengine::AudioDataSource*)
1050520	_ZL9ogg_ftellPN11soundengine15AudioDataSourceE	ogg_ftell(soundengine::AudioDataSource*)
1050535	_ZL17ogg__fseek64_wrapPN11soundengine15AudioDataSourceEli	ogg__fseek64_wrap(soundengine::AudioDataSource*, long, int)
1050585	_Z15ffa_packet_seekPvli	ffa_packet_seek(void*, long, int)
1050796	_Z15ffa_read_packetPvPhi	ffa_read_packet(void*, unsigned char*, int)
1050846	_ZL9ogg_freadPvmmPN11soundengine15AudioDataSourceE	ogg_fread(void*, unsigned long, unsigned long, soundengine::AudioDataSource*)
1053614	_Z25getFormatFromChannelCountji	getFormatFromChannelCount(unsigned int, int)
1056770	_Z19manual_sound_threadPv	manual_sound_thread(void*)
1058093	_ZL11read_threadPv	read_thread(void*)
1058642	_Z17OpenOrCreatePeaks10wxFileNameRSt6vectorIsSaIsEES3_RiS4_	OpenOrCreatePeaks(wxFileName, std::vector<short, std::allocator<short> >&, std::vector<short, std::allocator<short> >&, int&, int&)
1061052	_GLOBAL__sub_I_effect	_GLOBAL__sub_I_effect
1061099	_ZL19decode_interrupt_cbPv	decode_interrupt_cb(void*)
1061113	_ZL7lockmgrPPv8AVLockOp	lockmgr(void**, AVLockOp)
1061168	_ZL24packet_queue_put_privateP11PacketQueueP8AVPacket	packet_queue_put_private(PacketQueue*, AVPacket*)
1061268	_ZL13alloc_pictureP10VideoState	alloc_picture(VideoState*)
1061381	_Z11packet_seekPvli	packet_seek(void*, long, int)
1061412	_Z11read_packetPvPhi	read_packet(void*, unsigned char*, int)
1061430	_ZL20decoder_decode_frameP10VideoStateP7DecoderP7AVFrameP10AVSubtitle_isra_10	decoder_decode_frame(VideoState*, Decoder*, AVFrame*, AVSubtitle*)
1061859	_ZL15subtitle_threadPv	subtitle_thread(void*)
1062054	_ZL12audio_threadPv	audio_thread(void*)
1062203	_ZL19stream_toggle_pauseP10VideoState	stream_toggle_pause(VideoState*)
1062341	_ZL12video_threadPv	video_thread(void*)
1063090	_ZL16get_master_clockP10VideoState	get_master_clock(VideoState*)
1063218	_ZL13update_bufferPvPhij_isra_27_constprop_125	update_buffer(void*, unsigned char*, int, unsigned int)
1064084	_ZL12stream_closeP10VideoState	stream_close(VideoState*)
1064375	_ZL11stream_openP10VideoStatePKcP13AVInputFormat	stream_open(VideoState*, char const*, AVInputFormat*)
1064938	_ZL22stream_component_closeP10VideoStateii	stream_component_close(VideoState*, int, int)
1065216	_Z22check_stream_specifierP15AVFormatContextP8AVStreamPKc	check_stream_specifier(AVFormatContext*, AVStream*, char const*)
1065332	_Z17filter_codec_optsP12AVDictionary9AVCodecIDP15AVFormatContextP8AVStreamP7AVCodec	filter_codec_opts(AVDictionary*, AVCodecID, AVFormatContext*, AVStream*, AVCodec*)
1065638	_ZL21stream_component_openP10VideoStateii_constprop_122	stream_component_open(VideoState*, int, int)
1066519	_Z20VideoQueue_PushEventP10VideoStateP9SDL_Event	VideoQueue_PushEvent(VideoState*, SDL_Event*)
1066568	_Z19VideoQueue_PopEventP10VideoStateP9SDL_Event	VideoQueue_PopEvent(VideoState*, SDL_Event*)
1066631	_ZL15audio_thread_alPv	audio_thread_al(void*)
1066981	_ZL11subs_astextP10VideoStatePK14AVSubtitleRect_isra_45	subs_astext(VideoState*, AVSubtitleRect const*)
1067569	_ZL19video_image_displayP10VideoState	video_image_display(VideoState*)
1067803	_ZL13video_refreshPvPd	video_refresh(void*, double*)
1071989	_ZL11read_threadPv_0	read_thread(void*)
1075037	_GLOBAL__sub_I_g_bAVIPlaying	_GLOBAL__sub_I_g_bAVIPlaying
1078423	_Z34ix86_override_options_after_changev_79	ix86_override_options_after_change()
1078866	_Z10HashStringIcEmPKT__0	unsigned long HashString<char>(char const*)
1080743	_Z22ALfilterState_processCP13ALfilterStatePfPKfj	ALfilterState_processC(ALfilterState*, float*, float const*, unsigned int)
1080792	_Z28ALfilterState_processCStereoP13ALfilterStatePfPKfj	ALfilterState_processCStereo(ALfilterState*, float*, float const*, unsigned int)
1080841	_Z4lerpfff	lerp(float, float, float)
1080857	_Z17Resample_lerp32_CPK10BsincStatePKfjjPfj	Resample_lerp32_C(BsincState const*, float const*, unsigned int, unsigned int, float*, unsigned int)
1080899	_Z24Resample_lerp32_C_StereoPK10BsincStatePKfjjPfj	Resample_lerp32_C_Stereo(BsincState const*, float const*, unsigned int, unsigned int, float*, unsigned int)
1080946	_Z5Mix_CPKfPfP8MixGainsjjj	Mix_C(float const*, float*, MixGains*, unsigned int, unsigned int, unsigned int)
1081059	_Z12AudioBusInitv	AudioBusInit()
1098812	_GLOBAL__sub_I__Z22ALfilterState_processCP13ALfilterStatePfPKfj	_GLOBAL__sub_I__Z22ALfilterState_processCP13ALfilterStatePfPKfj
1101253	_Z34ix86_override_options_after_changev_80	ix86_override_options_after_change()
1105940	_Z34ix86_override_options_after_changev_81	ix86_override_options_after_change()
1107280	_Z34ix86_override_options_after_changev_82	ix86_override_options_after_change()
1112377	opus_granule_sample	opus_granule_sample
1116715	opus_tags_parse_impl	opus_tags_parse_impl
1116978	opus_head_parse	opus_head_parse
1117207	opus_tags_clear	opus_tags_clear
1117252	opus_tags_parse	opus_tags_parse
1117345	opus_tags_copy	opus_tags_copy
1117504	opus_tags_add	opus_tags_add
1117619	opus_tags_add_comment	opus_tags_add_comment
1117731	opus_tagcompare	opus_tagcompare
1117772	opus_tagncompare	opus_tagncompare
1117807	opus_tags_query	opus_tags_query
1117894	opus_tags_query_count	opus_tags_query_count
1117966	opus_tags_get_track_gain	opus_tags_get_track_gain
1118089	opus_picture_tag_parse	opus_picture_tag_parse
1119287	opus_picture_tag_init	opus_picture_tag_init
1119357	opus_picture_tag_clear	opus_picture_tag_clear
1120232	_ToEntry_create	_ToEntry_create
1120263	_ToEntry_dispose	_ToEntry_dispose
1120276	_FromEntry_create	_FromEntry_create
1120299	_FromEntry_dispose	_FromEntry_dispose
1120646	_malloc	_malloc
1120670	_calloc	_calloc
1120720	_free	_free
1120735	_setDebugMalloc	_setDebugMalloc
1120749	_setMalloc	_setMalloc
1120763	_setFree	_setFree
1120777	_readFile	_readFile
1120852	_sortReset	_sortReset
1121160	_sortBone_part_0	_sortBone_part_0
1126650	readTuple	readTuple
1128959	_readVertices_isra_0	_readVertices_isra_0
1129185	toColor_part_1	toColor_part_1
1134827	isl_tarjan_graph_free_0	isl_tarjan_graph_free_0
1139317	_addCurvePosition	_addCurvePosition
1145373	parse_string_isra_0	parse_string_isra_0
1145680	parse_value	parse_value
1146202	Json_getError	Json_getError
1146217	Json_dispose	Json_dispose
1146529	Json_create	Json_create
1146593	Json_getItem	Json_getItem
1146660	Json_getString	Json_getString
1146732	Json_getFloat	Json_getFloat
1146805	Json_getInt	Json_getInt
1146877	_Entry_create	_Entry_create
1146929	_Entry_dispose	_Entry_dispose
1148116	ogg_stream_flush_i	ogg_stream_flush_i
1148607	ogg_page_version	ogg_page_version
1148622	ogg_page_continued	ogg_page_continued
1148639	ogg_page_bos	ogg_page_bos
1148657	ogg_page_eos	ogg_page_eos
1148676	ogg_page_granulepos	ogg_page_granulepos
1148714	ogg_page_serialno	ogg_page_serialno
1148740	ogg_page_pageno	ogg_page_pageno
1148766	ogg_page_packets	ogg_page_packets
1148799	ogg_stream_init	ogg_stream_init
1149019	ogg_stream_check	ogg_stream_check
1149044	ogg_stream_clear	ogg_stream_clear
1149164	ogg_stream_destroy	ogg_stream_destroy
1149284	ogg_page_checksum_set	ogg_page_checksum_set
1149367	ogg_stream_iovecin	ogg_stream_iovecin
1149715	ogg_stream_packetin	ogg_stream_packetin
1149743	ogg_stream_flush	ogg_stream_flush
1149758	ogg_stream_flush_fill	ogg_stream_flush_fill
1149773	ogg_stream_pageout	ogg_stream_pageout
1149822	ogg_stream_pageout_fill	ogg_stream_pageout_fill
1149870	ogg_stream_eos	ogg_stream_eos
1149896	ogg_sync_init	ogg_sync_init
1149920	ogg_sync_clear	ogg_sync_clear
1149954	ogg_sync_destroy	ogg_sync_destroy
1149987	ogg_sync_check	ogg_sync_check
1150003	ogg_sync_buffer	ogg_sync_buffer
1150105	ogg_sync_wrote	ogg_sync_wrote
1150141	ogg_sync_pageseek	ogg_sync_pageseek
1150376	ogg_sync_pageout	ogg_sync_pageout
1150431	ogg_stream_pagein	ogg_stream_pagein
1151062	ogg_sync_reset	ogg_sync_reset
1151092	ogg_stream_reset	ogg_stream_reset
1151127	ogg_stream_reset_serialno	ogg_stream_reset_serialno
1151163	ogg_stream_packetout	ogg_stream_packetout
1151282	ogg_stream_packetpeek	ogg_stream_packetpeek
1151383	ogg_packet_clear	ogg_packet_clear
1151458	_fseek64_wrap	_fseek64_wrap
1151479	_get_next_page_constprop_17	_get_next_page_constprop_17
1151584	_initial_pcmoffset	_initial_pcmoffset
1151736	_get_next_page_constprop_16	_get_next_page_constprop_16
1151913	_fetch_headers_constprop_15	_fetch_headers_constprop_15
1152305	_fetch_headers_constprop_14	_fetch_headers_constprop_14
1152640	_get_prev_page_serial	_get_prev_page_serial
1152884	_fetch_and_process_packet_constprop_11	_fetch_and_process_packet_constprop_11
1153271	_fetch_and_process_packet_constprop_12	_fetch_and_process_packet_constprop_12
1153633	_ov_getlap_isra_4	_ov_getlap_isra_4
1154732	_bisect_forward_serialno	_bisect_forward_serialno
1155229	_open_seekable2	_open_seekable2
1156672	_ov_64_seek_lap	_ov_64_seek_lap
1157132	_ov_d_seek_lap	_ov_d_seek_lap
1157780	_ov_open1	_ov_open1
1160379	_preextrapolate_helper	_preextrapolate_helper
1160629	_vorbis_block_alloc	_vorbis_block_alloc
1160694	_vorbis_block_ripcord	_vorbis_block_ripcord
1161214	_vds_shared_init	_vds_shared_init
1164099	apsort	apsort
1164124	seed_chase	seed_chase
1164349	bark_noise_hybridmp	bark_noise_hybridmp
1164783	setup_tone_curves	setup_tone_curves
1166194	noise_normalize_isra_0	noise_normalize_isra_0
1166595	bark_noise_hybridmp_constprop_1	bark_noise_hybridmp_constprop_1
1166893	noise_normalize_isra_0_constprop_2	noise_normalize_isra_0_constprop_2
1167219	_vp_global_look	_vp_global_look
1167254	_vp_global_free	_vp_global_free
1167281	_vi_gpsy_free	_vi_gpsy_free
1167382	_vi_psy_free	_vi_psy_free
1167483	_vp_psy_init	_vp_psy_init
1168089	_vp_psy_clear	_vp_psy_clear
1168276	_vp_noisemask	_vp_noisemask
1168511	_vp_tonemask	_vp_tonemask
1168932	_vp_offset_and_mix	_vp_offset_and_mix
1169137	_vp_ampmax_decay	_vp_ampmax_decay
1169168	_vp_couple_quantize_normalize	_vp_couple_quantize_normalize
1169994	_vorbis_window_get	_vorbis_window_get
1170010	_vorbis_apply_window	_vorbis_apply_window
1170415	_vorbis_pack_comment	_vorbis_pack_comment
1172979	_ve_amp	_ve_amp
1173316	_ve_envelope_init	_ve_envelope_init
1173463	_ve_envelope_clear	_ve_envelope_clear
1173560	_ve_envelope_search	_ve_envelope_search
1173828	_ve_envelope_mark	_ve_envelope_mark
1173940	_ve_envelope_shift	_ve_envelope_shift
1173987	mdct_butterflies_isra_0	mdct_butterflies_isra_0
1176055	mdct_init	mdct_init
1176287	mdct_clear	mdct_clear
1176324	mdct_backward	mdct_backward
1176649	mdct_forward	mdct_forward
1179173	sort32a	sort32a
1179224	_float32_pack	_float32_pack
1179275	_float32_unpack	_float32_unpack
1179306	_make_words	_make_words
1179547	_book_maptype1_quantvals	_book_maptype1_quantvals
1179620	_book_unquantize	_book_unquantize
1181646	dradf2	dradf2
1181820	dradf4	dradf4
1182140	dradb2	dradb2
1182308	dradb3	dradb3
1182491	dradb4	dradb4
1182796	dradbg	dradbg
1184570	dradfg	dradfg
1186422	drft_forward	drft_forward
1186672	drft_backward	drft_backward
1186971	drft_init	drft_init
1187217	drft_clear	drft_clear
1187254	icomp	icomp
1188420	accumulate_fit_isra_2	accumulate_fit_isra_2
1188636	fit_line_isra_3	fit_line_isra_3
1193654	local_book_besterror	local_book_besterror
1194054	res2_inverse	res2_inverse
1194289	res2_class	res2_class
1194474	res1_class	res1_class
1194677	_encodepart	_encodepart
1194744	_01inverse	_01inverse
1195078	res1_inverse	res1_inverse
1195728	_01forward_constprop_0	_01forward_constprop_0
1196050	res1_forward	res1_forward
1196106	res2_forward	res2_forward
1197189	comp	comp
1197212	Newton_Raphson	Newton_Raphson
1197411	Laguerre_With_Deflation	Laguerre_With_Deflation
1198379	find_fixedlength	find_fixedlength
1198738	is_counted_repeat_part_0	is_counted_repeat_part_0
1198808	adjust_recurse_isra_2	adjust_recurse_isra_2
1198982	is_anchored	is_anchored
1199154	is_startline	is_startline
1199393	could_be_empty_branch	could_be_empty_branch
1199927	get_chr_property_list	get_chr_property_list
1200503	compare_opcodes	compare_opcodes
1201739	add_to_class	add_to_class
1202175	add_list_to_class	add_list_to_class
1202276	check_posix_syntax	check_posix_syntax
1202902	find_firstassertedchar	find_firstassertedchar
1203100	check_escape	check_escape
1204128	_pcre_find_bracket	_pcre_find_bracket
1204266	compile_regex	compile_regex
1213489	internal_dfa_exec	internal_dfa_exec
1222694	match_ref	match_ref
1223082	match_0	match_0
1245254	match_constprop_2	match_constprop_2
1267304	match_constprop_0	match_constprop_0
1291683	sljit_free_compiler	sljit_free_compiler
1291731	do_utf_caselesscmp	do_utf_caselesscmp
1292054	do_callout	do_callout
1292146	jit_machine_stack_exec	jit_machine_stack_exec
1292177	set_jumps	set_jumps
1292220	sljit_create_compiler	sljit_create_compiler
1292373	do_search_mark	do_search_mark
1292423	sljit_stack_resize	sljit_stack_resize
1292485	next_opcode_isra_19	next_opcode_isra_19
1292578	get_framesize	get_framesize
1292857	char_has_othercase_isra_21	char_has_othercase_isra_21
1293017	char_othercase_isra_22_part_23	char_othercase_isra_22_part_23
1293049	char_get_othercase_bit_isra_24	char_get_othercase_bit_isra_24
1293252	sljit_free_exec	sljit_free_exec
1293371	sljit_generate_code	sljit_generate_code
1293948	set_then_offsets	set_then_offsets
1294456	add_jump	add_jump
1294521	ensure_buf_isra_25	ensure_buf_isra_25
1294577	sljit_emit_label	sljit_emit_label
1294709	emit_do_imm32	emit_do_imm32
1294807	call_with_args	call_with_args
1294892	sljit_emit_jump	sljit_emit_jump
1295046	flush_stubs	flush_stubs
1295160	emit_load_imm64	emit_load_imm64
1295232	emit_x86_instruction	emit_x86_instruction
1295846	emit_x86_instruction_constprop_96	emit_x86_instruction_constprop_96
1296289	emit_mov_part_27	emit_mov_part_27
1296460	emit_mov_half	emit_mov_half
1296601	emit_mov_byte	emit_mov_byte
1296744	emit_test_binary	emit_test_binary
1296988	emit_cmp_binary	emit_cmp_binary
1297222	set_private_data_ptrs	set_private_data_ptrs
1297977	emit_unary	emit_unary
1298096	sljit_emit_ijump_constprop_69	sljit_emit_ijump_constprop_69
1298247	sljit_emit_fast_return_constprop_78	sljit_emit_fast_return_constprop_78
1298313	sljit_emit_fast_return_constprop_79	sljit_emit_fast_return_constprop_79
1298515	sljit_emit_fast_enter_constprop_77	sljit_emit_fast_enter_constprop_77
1298657	sljit_emit_fast_enter_constprop_76	sljit_emit_fast_enter_constprop_76
1298722	scan_prefix	scan_prefix
1299670	emit_mul	emit_mul
1300161	emit_mov_int	emit_mov_int
1300364	sljit_emit_op1	sljit_emit_op1
1301121	init_frame_isra_37	init_frame_isra_37
1301562	emit_cum_binary	emit_cum_binary
1302089	emit_lea_binary_part_28	emit_lea_binary_part_28
1302245	emit_shift	emit_shift
1302615	emit_shift_with_flags	emit_shift_with_flags
1302816	emit_non_cum_binary	emit_non_cum_binary
1303231	sljit_emit_op2	sljit_emit_op2
1303803	sljit_emit_op_flags_isra_31_part_32_constprop_75	sljit_emit_op_flags_isra_31_part_32_constprop_75
1304058	sljit_emit_op2_constprop_85	sljit_emit_op2_constprop_85
1304628	sljit_emit_cmp	sljit_emit_cmp
1304770	sljit_emit_cmp_constprop_84	sljit_emit_cmp_constprop_84
1304839	sljit_emit_cmp_constprop_83	sljit_emit_cmp_constprop_83
1304908	sljit_emit_cmp_constprop_82	sljit_emit_cmp_constprop_82
1304977	sljit_emit_cmp_constprop_81	sljit_emit_cmp_constprop_81
1305038	sljit_emit_cmp_constprop_80	sljit_emit_cmp_constprop_80
1305099	check_partial	check_partial
1305215	do_getucd_isra_39	do_getucd_isra_39
1305304	check_hspace_isra_35	check_hspace_isra_35
1305518	check_anynewline_isra_34	check_anynewline_isra_34
1305626	check_vspace_isra_36	check_vspace_isra_36
1305734	count_match	count_match
1305815	_byte_sequence_compare	_byte_sequence_compare
1306357	allocate_stack	allocate_stack
1306468	compile_then_trap_matchingpath_isra_53	compile_then_trap_matchingpath_isra_53
1306698	do_casefulcmp_isra_48	do_casefulcmp_isra_48
1306863	return_with_partial_match	return_with_partial_match
1307082	match_once_common_isra_38	match_once_common_isra_38
1307283	compile_assert_backtrackingpath	compile_assert_backtrackingpath
1307631	skip_char_back_isra_42	skip_char_back_isra_42
1307724	fast_forward_first_char	fast_forward_first_char
1308005	search_requested_char	search_requested_char
1308384	detect_partial_match	detect_partial_match
1308643	read_char7_type_isra_43	read_char7_type_isra_43
1308771	check_newlinechar	check_newlinechar
1309016	read_char_range	read_char_range
1309623	fast_forward_newline	fast_forward_newline
1310192	peek_char	peek_char
1310339	mainloop_entry	mainloop_entry
1310955	read_char8_type	read_char8_type
1311211	fast_forward_first_n_chars	fast_forward_first_n_chars
1312229	do_revertframes_isra_47	do_revertframes_isra_47
1312421	sljit_get_local_base_constprop_68	sljit_get_local_base_constprop_68
1312547	copy_ovector	copy_ovector
1312825	reset_ovector_isra_41	reset_ovector_isra_41
1312936	sljit_get_local_base_constprop_67	sljit_get_local_base_constprop_67
1313056	compile_dnref_search	compile_dnref_search
1313425	do_reset_match	do_reset_match
1313589	check_str_end	check_str_end
1313890	check_wordboundary	check_wordboundary
1314592	compile_ref_matchingpath	compile_ref_matchingpath
1315521	compile_ref_iterator_matchingpath_isra_55	compile_ref_iterator_matchingpath_isra_55
1316594	check_class_ranges_isra_40	check_class_ranges_isra_40
1317266	fast_forward_start_bits	fast_forward_start_bits
1317606	compile_xclass_matchingpath	compile_xclass_matchingpath
1320748	compile_char1_matchingpath	compile_char1_matchingpath
1325444	compile_charn_matchingpath	compile_charn_matchingpath
1325828	compile_iterator_matchingpath_isra_54	compile_iterator_matchingpath_isra_54
1327358	compile_matchingpath	compile_matchingpath
1330948	compile_bracket_backtrackingpath	compile_bracket_backtrackingpath
1333229	compile_backtrackingpath	compile_backtrackingpath
1335941	compile_assert_matchingpath	compile_assert_matchingpath
1337661	compile_bracket_matchingpath	compile_bracket_matchingpath
1339880	compile_recurse	compile_recurse
1341821	_pcre_jit_compile	_pcre_jit_compile
1345807	_pcre_jit_exec	_pcre_jit_exec
1346141	_pcre_jit_free	_pcre_jit_free
1346196	_pcre_jit_get_size	_pcre_jit_get_size
1346213	_pcre_jit_get_target	_pcre_jit_get_target
1346819	_pcre_is_newline	_pcre_is_newline
1347032	_pcre_was_newline	_pcre_was_newline
1347260	_pcre_ord2utf	_pcre_ord2utf
1347341	find_minlength	find_minlength
1348037	set_table_bit_isra_1_part_2	set_table_bit_isra_1_part_2
1348194	set_start_bits	set_start_bits
1349727	_pcre_valid_utf	_pcre_valid_utf
1350125	_pcre_xclass	_pcre_xclass
1353432	_Z34ix86_override_options_after_changev_83	ix86_override_options_after_change()
1354200	_Z34ix86_override_options_after_changev_84	ix86_override_options_after_change()
1354222	__tcf_0	__tcf_0
1366367	_GLOBAL__sub_I_g_vShadowVertices	_GLOBAL__sub_I_g_vShadowVertices
1373644	_Z34ix86_override_options_after_changev_85	ix86_override_options_after_change()
1374443	_Z34ix86_override_options_after_changev_86	ix86_override_options_after_change()
1375192	_Z34ix86_override_options_after_changev_87	ix86_override_options_after_change()
1375215	_Z18GetAbsolutePointNrRK12TPolygonListii	GetAbsolutePointNr(TPolygonList const&, int, int)
1375277	_Z19GetPointFromPolygonRK12TPolygonListii	GetPointFromPolygon(TPolygonList const&, int, int)
1375355	_Z14GetBoundingBoxRK12TPolygonList	GetBoundingBox(TPolygonList const&)
1375488	_Z14GetBoundingBoxRKSt6vectorI7wxPointSaIS0_EE	GetBoundingBox(std::vector<wxPoint, std::allocator<wxPoint> > const&)
1375589	_Z10GetPointAtRK7wxPointRK12TPolygonListRiS5_ii	GetPointAt(wxPoint const&, TPolygonList const&, int&, int&, int, int)
1375714	_Z10GetPointAtRK7wxPointRKSt6vectorIS_SaIS_EEii	GetPointAt(wxPoint const&, std::vector<wxPoint, std::allocator<wxPoint> > const&, int, int)
1375798	_Z12GetSegmentAtRK7wxPointRKSt6vectorIS_SaIS_EERiRS_	GetSegmentAt(wxPoint const&, std::vector<wxPoint, std::allocator<wxPoint> > const&, int&, wxPoint&)
1375981	_Z12GetSegmentAtRK7wxPointRK12TPolygonListRiS5_RS_	GetSegmentAt(wxPoint const&, TPolygonList const&, int&, int&, wxPoint&)
1376052	_Z8GetAngleff	GetAngle(float, float)
1376135	_Z14MapPointToLineRK7wxPointS1_S1_	MapPointToLine(wxPoint const&, wxPoint const&, wxPoint const&)
1376190	_Z15PointInTriangleRN3p2t8TriangleERK7wxPoint	PointInTriangle(p2t::Triangle&, wxPoint const&)
1376292	_Z8LinesCutRK7wxPointS1_S1_S1_	LinesCut(wxPoint const&, wxPoint const&, wxPoint const&, wxPoint const&)
1376396	_Z8LineCutsRK7wxPointS1_RKSt6vectorIS_SaIS_EE	LineCuts(wxPoint const&, wxPoint const&, std::vector<wxPoint, std::allocator<wxPoint> > const&)
1376463	_Z10GetNumCutsRK7wxPointS1_RKSt6vectorIS_SaIS_EE	GetNumCuts(wxPoint const&, wxPoint const&, std::vector<wxPoint, std::allocator<wxPoint> > const&)
1376538	_Z8LineCutsRK7wxPointS1_RK12TPolygonList	LineCuts(wxPoint const&, wxPoint const&, TPolygonList const&)
1376631	_Z8RotationRK7wxPointS1_S1_	Rotation(wxPoint const&, wxPoint const&, wxPoint const&)
1376667	_Z11PointOnLineRK7wxPointS1_S1_	PointOnLine(wxPoint const&, wxPoint const&, wxPoint const&)
1376744	_Z13GetDotProductRK11wxRealPointS1_	GetDotProduct(wxRealPoint const&, wxRealPoint const&)
1376766	_Z7RectHitRK7wxPointRKSt6vectorI6wxRectSaIS3_EE	RectHit(wxPoint const&, std::vector<wxRect, std::allocator<wxRect> > const&)
1376827	_Z27CreatePolygonsFromPointListRKSt6vectorI7wxPointSaIS0_EER12TPolygonList	CreatePolygonsFromPointList(std::vector<wxPoint, std::allocator<wxPoint> > const&, TPolygonList&)
1376954	_Z27CreatePointListFromPolygonsRK12TPolygonListRSt6vectorI7wxPointSaIS3_EE	CreatePointListFromPolygons(TPolygonList const&, std::vector<wxPoint, std::allocator<wxPoint> >&)
1377180	_Z20IsPointInsidePolygonRK7wxPointRKSt6vectorIS_SaIS_EE	IsPointInsidePolygon(wxPoint const&, std::vector<wxPoint, std::allocator<wxPoint> > const&)
1377691	_Z20IsPointInsidePolygonRK7wxPointRK12TPolygonList	IsPointInsidePolygon(wxPoint const&, TPolygonList const&)
1378251	_Z34ix86_override_options_after_changev_88	ix86_override_options_after_change()
1381151	_Z34ix86_override_options_after_changev_89	ix86_override_options_after_change()
1384930	_Z34ix86_override_options_after_changev_90	ix86_override_options_after_change()
1384952	__tcf_0_0	__tcf_0_0
1385123	__tcf_1	__tcf_1
1385295	_Z16InitObjectAccessP15TVisionaireGame	InitObjectAccess(TVisionaireGame*)
1385312	_Z12GetTypeGroup16eVisionaireTable	GetTypeGroup(eVisionaireTable)
1385586	_Z8IdStrStdRK3TId	IdStrStd(TId const&)
1385787	_Z5IdStrRK3TId	IdStr(TId const&)
1385944	_Z5IdStrRK17TVisionaireObject	IdStr(TVisionaireObject const&)
1385975	_Z5IdStrRK10TVisObjRef	IdStr(TVisObjRef const&)
1386006	_Z24FindObjectByNameRelativeRK8wxStringR10TVisObjRefb	FindObjectByNameRelative(wxString const&, TVisObjRef&, bool)
1386989	_Z16FindObjectByNameRK8wxStringR10TVisObjRefb	FindObjectByName(wxString const&, TVisObjRef&, bool)
1387514	_Z20FindObjectByNameOrIdRK8wxStringR10TVisObjRefb	FindObjectByNameOrId(wxString const&, TVisObjRef&, bool)
1387666	_Z16CreateObjectPathRK10TVisObjRefb	CreateObjectPath(TVisObjRef const&, bool)
1388740	_Z10GetFieldIdRK8wxString	GetFieldId(wxString const&)
1388803	_Z34ix86_override_options_after_changev_91	ix86_override_options_after_change()
1390417	_Z34ix86_override_options_after_changev_92	ix86_override_options_after_change()
1390440	_Z11pointsorterRKSt4pairIisES2_	pointsorter(std::pair<int, short> const&, std::pair<int, short> const&)
1390520	_Z10EaseLinearfff	EaseLinear(float, float, float)
1391423	_Z34ix86_override_options_after_changev_93	ix86_override_options_after_change()
1399990	_Z34ix86_override_options_after_changev_94	ix86_override_options_after_change()
1400013	_Z14ConvertFromLuaR10TVisObjRefi	ConvertFromLua(TVisObjRef&, int)
