line	raw_symbol	status	owner	member	demangled
1383032	_ZNK11TCAnimation18IsSpriteIndexValidEv	todo	TCAnimation	IsSpriteIndexValid	TCAnimation::IsSpriteIndexValid() const
1383081	_ZNK11TCAnimation13IsRandomOrderEv	todo	TCAnimation	IsRandomOrder	TCAnimation::IsRandomOrder() const
1383103	_ZNK11TCAnimation12IsLoopRandomEv	todo	TCAnimation	IsLoopRandom	TCAnimation::IsLoopRandom() const
1383121	_ZNK11TCAnimation10IsFinishedEv	todo	TCAnimation	IsFinished	TCAnimation::IsFinished() const
1383142	_ZNK11TCAnimation9IsWaitingEv	todo	TCAnimation	IsWaiting	TCAnimation::IsWaiting() const
1383158	_ZNK11TCAnimation9IsEndlessEv	todo	TCAnimation	IsEndless	TCAnimation::IsEndless() const
1383179	_ZNK11TCAnimation15IsMoveAnimationEv	todo	TCAnimation	IsMoveAnimation	TCAnimation::IsMoveAnimation() const
1383197	_ZNK11TCAnimation17IsSpriteAnimationEv	todo	TCAnimation	IsSpriteAnimation	TCAnimation::IsSpriteAnimation() const
1383223	_ZNK11TCAnimation16IsModelAnimationEv	todo	TCAnimation	IsModelAnimation	TCAnimation::IsModelAnimation() const
1383241	_ZNK11TCAnimation16IsBonesAnimationEv	todo	TCAnimation	IsBonesAnimation	TCAnimation::IsBonesAnimation() const
1383259	_ZN11TCAnimation17SetModelAnimationEP14ModelAnimation	todo	TCAnimation	SetModelAnimation	TCAnimation::SetModelAnimation(ModelAnimation*)
1383285	_ZNK11TCAnimation17GetModelAnimationEv	todo	TCAnimation	GetModelAnimation	TCAnimation::GetModelAnimation() const
1383303	_ZN11TCAnimation28SetModelAnimationCurrentTickEi	todo	TCAnimation	SetModelAnimationCurrentTick	TCAnimation::SetModelAnimationCurrentTick(int)
1383344	_ZNK11TCAnimation28GetModelAnimationCurrentTickEv	todo	TCAnimation	GetModelAnimationCurrentTick	TCAnimation::GetModelAnimationCurrentTick() const
1383360	_ZN11TCAnimationD2Ev	todo	TCAnimation	~TCAnimation	TCAnimation::~TCAnimation()
1383494	_ZN11TCAnimationD0Ev	todo	TCAnimation	~TCAnimation	TCAnimation::~TCAnimation()
1383514	_ZN11TCAnimationC2ERK10TVisObjRefS2_	todo	TCAnimation	TCAnimation	TCAnimation::TCAnimation(TVisObjRef const&, TVisObjRef const&)
1384914	_ZNK11TCAnimation18NextSpriteSelectedEv	todo	TCAnimation	NextSpriteSelected	TCAnimation::NextSpriteSelected() const
1384930	_Z34ix86_override_options_after_changev_90	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1384952	__tcf_0_0	todo	(free function)	__tcf_0_0	__tcf_0_0
1385123	__tcf_1	todo	(free function)	__tcf_1	__tcf_1
1385295	_Z16InitObjectAccessP15TVisionaireGame	todo	(free function)	InitObjectAccess	InitObjectAccess(TVisionaireGame*)
1385312	_Z12GetTypeGroup16eVisionaireTable	todo	(free function)	GetTypeGroup	GetTypeGroup(eVisionaireTable)
1385586	_Z8IdStrStdRK3TId	todo	(free function)	IdStrStd	IdStrStd(TId const&)
1385787	_Z5IdStrRK3TId	todo	(free function)	IdStr	IdStr(TId const&)
1385944	_Z5IdStrRK17TVisionaireObject	todo	(free function)	IdStr	IdStr(TVisionaireObject const&)
1385975	_Z5IdStrRK10TVisObjRef	todo	(free function)	IdStr	IdStr(TVisObjRef const&)
1386006	_Z24FindObjectByNameRelativeRK8wxStringR10TVisObjRefb	todo	(free function)	FindObjectByNameRelative	FindObjectByNameRelative(wxString const&, TVisObjRef&, bool)
1386989	_Z16FindObjectByNameRK8wxStringR10TVisObjRefb	todo	(free function)	FindObjectByName	FindObjectByName(wxString const&, TVisObjRef&, bool)
1387514	_Z20FindObjectByNameOrIdRK8wxStringR10TVisObjRefb	todo	(free function)	FindObjectByNameOrId	FindObjectByNameOrId(wxString const&, TVisObjRef&, bool)
1387666	_Z16CreateObjectPathRK10TVisObjRefb	todo	(free function)	CreateObjectPath	CreateObjectPath(TVisObjRef const&, bool)
1388740	_Z10GetFieldIdRK8wxString	todo	(free function)	GetFieldId	GetFieldId(wxString const&)
1388803	_Z34ix86_override_options_after_changev_91	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1388826	_ZN12TFontManagerC2Ev	todo	TFontManager	TFontManager	TFontManager::TFontManager()
1388909	_ZN12TFontManagerD2Ev	todo	TFontManager	~TFontManager	TFontManager::~TFontManager()
1389069	_ZN12TFontManager7GetFontERK10TVisObjRef	todo	TFontManager	GetFont	TFontManager::GetFont(TVisObjRef const&)
1389132	_ZN12TFontManager14GetCurrentFontEv	todo	TFontManager	GetCurrentFont	TFontManager::GetCurrentFont()
1389158	_ZN12TFontManager14SetCurrentFontERK10TVisObjRef	todo	TFontManager	SetCurrentFont	TFontManager::SetCurrentFont(TVisObjRef const&)
1389223	_ZN12TFontManager14SetCurrentFontERi	todo	TFontManager	SetCurrentFont	TFontManager::SetCurrentFont(int&)
1389276	_ZN12TFontManager9PrintTextERK8wxString17TextAlignmentEnumRK7wxPointfP12GLCharBuffer	todo	TFontManager	PrintText	TFontManager::PrintText(wxString const&, TextAlignmentEnum, wxPoint const&, float, GLCharBuffer*)
1389308	_ZN12TFontManager14PrintTextLinesERKSt4listI8wxStringSaIS1_EERKSt6vectorIiSaIiEE17TextAlignmentEnumRK7wxPointfbPS6_IP12GLCharBufferSaISG_EE	todo	TFontManager	PrintTextLines	TFontManager::PrintTextLines(std::list<wxString, std::allocator<wxString> > const&, std::vector<int, std::allocator<int> > const&, TextAlignmentEnum, wxPoint const&, float, bool, std::vector<GLCharBuffer*, std::allocator<GLCharBuffer*> >*)
1389344	_ZNK12TFontManager16GetTextDimensionERK8wxStringR7wxPoint	todo	TFontManager	GetTextDimension	TFontManager::GetTextDimension(wxString const&, wxPoint&) const
1389371	_ZNK12TFontManager16GetTextDimensionERKSt4listI8wxStringSaIS1_EER7wxPoint	todo	TFontManager	GetTextDimension	TFontManager::GetTextDimension(std::list<wxString, std::allocator<wxString> > const&, wxPoint&) const
1389398	_ZNK12TFontManager13GetLineHeightEv	todo	TFontManager	GetLineHeight	TFontManager::GetLineHeight() const
1389424	_ZNK12TFontManager12GetFontCountEv	todo	TFontManager	GetFontCount	TFontManager::GetFontCount() const
1389443	_ZN12TFontManager20PerformAutoLineBreakERK8wxStringRSt4listIS0_SaIS0_EE	todo	TFontManager	PerformAutoLineBreak	TFontManager::PerformAutoLineBreak(wxString const&, std::list<wxString, std::allocator<wxString> >&)
1389469	_ZN12TFontManager10SplitTextsERSt4listI8wxStringSaIS1_EEi	todo	TFontManager	SplitTexts	TFontManager::SplitTexts(std::list<wxString, std::allocator<wxString> >&, int)
1389664	_ZN12TFontManager6SignalERK11TSignalDataRS0_	todo	TFontManager	Signal	TFontManager::Signal(TSignalData const&, TSignalData&)
1390109	_ZN12TFontManager10InitializeER6TVList	todo	TFontManager	Initialize	TFontManager::Initialize(TVList&)
1390417	_Z34ix86_override_options_after_changev_92	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1390440	_Z11pointsorterRKSt4pairIisES2_	todo	(free function)	pointsorter	pointsorter(std::pair<int, short> const&, std::pair<int, short> const&)
1390459	_ZN10TPointSizeC2Ev	todo	TPointSize	TPointSize	TPointSize::TPointSize()
1390477	_ZN10TPointSizeD2Ev	todo	TPointSize	~TPointSize	TPointSize::~TPointSize()
1390502	_ZN10TPointSize15ClearSizeSystemEv	todo	TPointSize	ClearSizeSystem	TPointSize::ClearSizeSystem()
1390520	_Z10EaseLinearfff	todo	(free function)	EaseLinear	EaseLinear(float, float, float)
1390538	_ZNK10TPointSize17GetCalculatedSizeERK7wxPoint	todo	TPointSize	GetCalculatedSize	TPointSize::GetCalculatedSize(wxPoint const&) const
1390856	_ZN10TPointSize16UpdateSizeSystemER6TVList	todo	TPointSize	UpdateSizeSystem	TPointSize::UpdateSizeSystem(TVList&)
1391423	_Z34ix86_override_options_after_changev_93	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1391446	_ZN6TCFont7OnEventE10TEventEnumiP17TVisionaireObject	todo	TCFont	OnEvent	TCFont::OnEvent(TEventEnum, int, TVisionaireObject*)
1391900	_ZN6TCFont17CheckFreetypeFontEv	todo	TCFont	CheckFreetypeFont	TCFont::CheckFreetypeFont()
1391924	_ZNK6TCFont12GetCharWidthEw	todo	TCFont	GetCharWidth	TCFont::GetCharWidth(wchar_t) const
1391975	_ZNK6TCFont14GetCharSpacingEww	todo	TCFont	GetCharSpacing	TCFont::GetCharSpacing(wchar_t, wchar_t) const
1392071	_ZNK6TCFont13GetLineHeightEv	todo	TCFont	GetLineHeight	TCFont::GetLineHeight() const
1392134	_ZNK6TCFont9GetLetterEw	todo	TCFont	GetLetter	TCFont::GetLetter(wchar_t) const
1392196	_ZN6TCFont15GetTextStartPosE17TextAlignmentEnumiii	todo	TCFont	GetTextStartPos	TCFont::GetTextStartPos(TextAlignmentEnum, int, int, int)
1392266	_ZN6TCFontD2Ev	todo	TCFont	~TCFont	TCFont::~TCFont()
1392370	_ZN6TCFont14SplitIntoLinesERK8wxStringRSt4listIS0_SaIS0_EEi	todo	TCFont	SplitIntoLines	TCFont::SplitIntoLines(wxString const&, std::list<wxString, std::allocator<wxString> >&, int)
1393270	_ZN6TCFont20PerformAutoLineBreakERK8wxStringRSt4listIS0_SaIS0_EE	todo	TCFont	PerformAutoLineBreak	TCFont::PerformAutoLineBreak(wxString const&, std::list<wxString, std::allocator<wxString> >&)
1393319	_ZNK6TCFont16GetTextDimensionERK8wxStringR7wxPoint	todo	TCFont	GetTextDimension	TCFont::GetTextDimension(wxString const&, wxPoint&) const
1393677	_ZNK6TCFont16GetTextDimensionERKSt4listI8wxStringSaIS1_EER7wxPoint	todo	TCFont	GetTextDimension	TCFont::GetTextDimension(std::list<wxString, std::allocator<wxString> > const&, wxPoint&) const
1393750	_ZN6TCFontC2ER10TVisObjRefP12TFontManager	todo	TCFont	TCFont	TCFont::TCFont(TVisObjRef&, TFontManager*)
1395566	_ZN6TCFont18EnsureSpriteLoadedEv	todo	TCFont	EnsureSpriteLoaded	TCFont::EnsureSpriteLoaded()
1396036	_ZN6TCFont9PrintTextERK8wxString17TextAlignmentEnumRK7wxPointfiP12GLCharBuffer	todo	TCFont	PrintText	TCFont::PrintText(wxString const&, TextAlignmentEnum, wxPoint const&, float, int, GLCharBuffer*)
1397049	_ZN6TCFont14PrintTextLinesERKSt4listI8wxStringSaIS1_EERKSt6vectorIiSaIiEE17TextAlignmentEnumRK7wxPointfibPS6_IP12GLCharBufferSaISG_EE	todo	TCFont	PrintTextLines	TCFont::PrintTextLines(std::list<wxString, std::allocator<wxString> > const&, std::vector<int, std::allocator<int> > const&, TextAlignmentEnum, wxPoint const&, float, int, bool, std::vector<GLCharBuffer*, std::allocator<GLCharBuffer*> >*)
1399990	_Z34ix86_override_options_after_changev_94	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1400013	_Z14ConvertFromLuaR10TVisObjRefi	todo	(free function)	ConvertFromLua	ConvertFromLua(TVisObjRef&, int)
1400028	_Z12ConvertToLuaRK10TVisObjRef	todo	(free function)	ConvertToLua	ConvertToLua(TVisObjRef const&)
1400046	_Z14ConvertFromLuaR6TVListi	todo	(free function)	ConvertFromLua	ConvertFromLua(TVList&, int)
1400215	_Z12ConvertToLuaRK6TVList	todo	(free function)	ConvertToLua	ConvertToLua(TVList const&)
1400276	_Z34ix86_override_options_after_changev_95	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1400299	_Z8CloseLuav	todo	(free function)	CloseLua	CloseLua()
1400326	_Z10GetLuaGamev	todo	(free function)	GetLuaGame	GetLuaGame()
1400342	_Z9LuaDoFileRK10wxFileName	todo	(free function)	LuaDoFile	LuaDoFile(wxFileName const&)
1400596	_Z9LuaDoFilePKc	todo	(free function)	LuaDoFile	LuaDoFile(char const*)
1400772	_Z6maxlenRK8wxString	todo	(free function)	maxlen	maxlen(wxString const&)
1400972	_Z8LuaDoRefi	todo	(free function)	LuaDoRef	LuaDoRef(int)
1401184	_Z8SetFieldi	todo	(free function)	SetField	SetField(int)
1401381	_Z9SetFieldsv	todo	(free function)	SetFields	SetFields()
1401407	_Z9SetTablesv	todo	(free function)	SetTables	SetTables()
1401525	_Z8SetEnumsv	todo	(free function)	SetEnums	SetEnums()
1405988	_Z17ExportEmptyObjectv	todo	(free function)	ExportEmptyObject	ExportEmptyObject()
1406026	_Z16ExportGameObjectv	todo	(free function)	ExportGameObject	ExportGameObject()
1406064	_Z19ExportDividingPointv	todo	(free function)	ExportDividingPoint	ExportDividingPoint()
1406092	_Z10ExportDirsRK8wxStringS1_S1_	todo	(free function)	ExportDirs	ExportDirs(wxString const&, wxString const&, wxString const&)
1406207	_Z30StoreNamesOfInternalGlobalVarsv	todo	(free function)	StoreNamesOfInternalGlobalVars	StoreNamesOfInternalGlobalVars()
1406409	_Z7InitLuaP15TVisionaireGameRK8wxStringS3_S3_	todo	(free function)	InitLua	InitLua(TVisionaireGame*, wxString const&, wxString const&, wxString const&)
1406643	_Z19IsInternalGlobalVarRK8wxString	todo	(free function)	IsInternalGlobalVar	IsInternalGlobalVar(wxString const&)
1406740	_Z8LuaPrintP9lua_State	todo	(free function)	LuaPrint	LuaPrint(lua_State*)
1406949	_Z11LuaDoStringRKSs	todo	(free function)	LuaDoString	LuaDoString(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1407229	_Z18LuaExecuteFunctionRKSsRSt6vectorIP9TArgumentSaIS3_EES6_	todo	(free function)	LuaExecuteFunction	LuaExecuteFunction(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<TArgument*, std::allocator<TArgument*> >&, std::vector<TArgument*, std::allocator<TArgument*> >&)
1408406	_Z11LuaDoStringRKSsS0_	todo	(free function)	LuaDoString	LuaDoString(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1409018	_Z22LuaExecuteEventHandlerRKSsRK10TVisObjRef	todo	(free function)	LuaExecuteEventHandler	LuaExecuteEventHandler(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, TVisObjRef const&)
1409566	_GLOBAL__sub_I_luas	todo	(free function)	_GLOBAL__sub_I_luas	_GLOBAL__sub_I_luas
1409666	_ZN15TSyntaxDocArray8RemoveAtEi	todo	TSyntaxDocArray	RemoveAt	TSyntaxDocArray::RemoveAt(int)
1409762	_ZNK15TSyntaxDocArray7IsEmptyEv	todo	TSyntaxDocArray	IsEmpty	TSyntaxDocArray::IsEmpty() const
1409780	_ZNK15TSyntaxDocArray4ItemEi	todo	TSyntaxDocArray	Item	TSyntaxDocArray::Item(int) const
1409851	_ZN15TSyntaxDocArray4ItemEi	todo	TSyntaxDocArray	Item	TSyntaxDocArray::Item(int)
1409922	_ZN15TSyntaxDocArray5ClearEv	todo	TSyntaxDocArray	Clear	TSyntaxDocArray::Clear()
1410007	_ZNK15TSyntaxDocArray8GetCountEv	todo	TSyntaxDocArray	GetCount	TSyntaxDocArray::GetCount() const
1410025	_ZN16TExampleDocArray8RemoveAtEi	todo	TExampleDocArray	RemoveAt	TExampleDocArray::RemoveAt(int)
1410121	_ZNK16TExampleDocArray7IsEmptyEv	todo	TExampleDocArray	IsEmpty	TExampleDocArray::IsEmpty() const
1410139	_ZNK16TExampleDocArray4ItemEi	todo	TExampleDocArray	Item	TExampleDocArray::Item(int) const
1410210	_ZN16TExampleDocArray4ItemEi	todo	TExampleDocArray	Item	TExampleDocArray::Item(int)
1410281	_ZN16TExampleDocArray5ClearEv	todo	TExampleDocArray	Clear	TExampleDocArray::Clear()
1410366	_ZNK16TExampleDocArray8GetCountEv	todo	TExampleDocArray	GetCount	TExampleDocArray::GetCount() const
1410384	_ZN13TArgTypeArray8RemoveAtEi	todo	TArgTypeArray	RemoveAt	TArgTypeArray::RemoveAt(int)
1410428	_ZNK13TArgTypeArray7IsEmptyEv	todo	TArgTypeArray	IsEmpty	TArgTypeArray::IsEmpty() const
1410445	_ZNK13TArgTypeArray4ItemEi	todo	TArgTypeArray	Item	TArgTypeArray::Item(int) const
1410475	_ZN13TArgTypeArray4ItemEi	todo	TArgTypeArray	Item	TArgTypeArray::Item(int)
1410503	_ZN13TArgTypeArray5ClearEv	todo	TArgTypeArray	Clear	TArgTypeArray::Clear()
1410519	_ZNK13TArgTypeArray8GetCountEv	todo	TArgTypeArray	GetCount	TArgTypeArray::GetCount() const
1410539	_ZN10TArgSyntax5ClearEv	todo	TArgSyntax	Clear	TArgSyntax::Clear()
1410870	_ZN10TArgSyntaxD2Ev	todo	TArgSyntax	~TArgSyntax	TArgSyntax::~TArgSyntax()
1411304	_ZN10TArgSyntax10AddFlagDocERK8wxStringPKwS4_S4_	todo	TArgSyntax	AddFlagDoc	TArgSyntax::AddFlagDoc(wxString const&, wchar_t const*, wchar_t const*, wchar_t const*)
1411657	_ZN10TArgSyntax13SetMinVersionERK8wxString	todo	TArgSyntax	SetMinVersion	TArgSyntax::SetMinVersion(wxString const&)
1411674	_ZNK10TArgSyntax15GetLongFlagNameER8wxString	todo	TArgSyntax	GetLongFlagName	TArgSyntax::GetLongFlagName(wxString&) const
1411781	_ZNK10TArgSyntax16GetShortFlagNameER8wxString	todo	TArgSyntax	GetShortFlagName	TArgSyntax::GetShortFlagName(wxString&) const
1411887	_ZN10TArgSyntax4DumpEv	todo	TArgSyntax	Dump	TArgSyntax::Dump()
1412134	_ZNK10TArgSyntax21GetArgTypeAsLuaSyntaxE8TArgType	todo	TArgSyntax	GetArgTypeAsLuaSyntax	TArgSyntax::GetArgTypeAsLuaSyntax(TArgType) const
1412807	_ZN10TArgSyntax13DumpLuaSyntaxERK8wxStringR6wxFile	todo	TArgSyntax	DumpLuaSyntax	TArgSyntax::DumpLuaSyntax(wxString const&, wxFile&)
1413423	_ZN10TArgSyntax8DumpWikiERK8wxStringS2_	todo	TArgSyntax	DumpWiki	TArgSyntax::DumpWiki(wxString const&, wxString const&)
1413439	_ZN10TArgSyntax6AddArgE8TArgTypeb	todo	TArgSyntax	AddArg	TArgSyntax::AddArg(TArgType, bool)
1413557	_ZN13TArgTypeArray3AddE8TArgType	todo	TArgTypeArray	Add	TArgTypeArray::Add(TArgType)
1413597	_ZN10TArgSyntax7AddFlagERK8wxStringS2_8TArgTypeb	todo	TArgSyntax	AddFlag	TArgSyntax::AddFlag(wxString const&, wxString const&, TArgType, bool)
1414148	_ZN10TArgSyntaxaSERKS_	todo	TArgSyntax	operator=	TArgSyntax::operator=(TArgSyntax const&)
1414627	_ZN10TArgSyntaxC2ERKS_	todo	TArgSyntax	TArgSyntax	TArgSyntax::TArgSyntax(TArgSyntax const&)
1414813	_ZN10TArgSyntax9AddArgDocEPKwS1_	todo	TArgSyntax	AddArgDoc	TArgSyntax::AddArgDoc(wchar_t const*, wchar_t const*)
1415006	_ZN15TSyntaxDocArray3AddE10TSyntaxDoc	todo	TSyntaxDocArray	Add	TSyntaxDocArray::Add(TSyntaxDoc)
1415093	_ZN10TArgSyntax12AddReturnDocEPKwS1_	todo	TArgSyntax	AddReturnDoc	TArgSyntax::AddReturnDoc(wchar_t const*, wchar_t const*)
1415247	_ZN10TArgSyntax13AddBoolRetDocEPKwS1_	todo	TArgSyntax	AddBoolRetDoc	TArgSyntax::AddBoolRetDoc(wchar_t const*, wchar_t const*)
1415280	_ZN16TExampleDocArray3AddE11TExampleDoc	todo	TExampleDocArray	Add	TExampleDocArray::Add(TExampleDoc)
1415367	_ZN10TArgSyntax13AddExampleDocEPKwS1_	todo	TArgSyntax	AddExampleDoc	TArgSyntax::AddExampleDoc(wchar_t const*, wchar_t const*)
1417072	_Z34ix86_override_options_after_changev_96	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1417094	_ZL11SetPositionP9lua_State	todo	(free function)	SetPosition	SetPosition(lua_State*)
1417187	_ZL11GetPositionP9lua_State	todo	(free function)	GetPosition	GetPosition(lua_State*)
1417253	_ZL12DeleteSpriteP9lua_State	todo	(free function)	DeleteSprite	DeleteSprite(lua_State*)
1417306	_Z14luaopen_SpriteP9lua_State	todo	(free function)	luaopen_Sprite	luaopen_Sprite(lua_State*)
1417446	_ZL7GetSizeP9lua_State	todo	(free function)	GetSize	GetSize(lua_State*)
1417750	_ZL7GetPathP9lua_State	todo	(free function)	GetPath	GetPath(lua_State*)
1417893	_ZL7SetPathP9lua_State	todo	(free function)	SetPath	SetPath(lua_State*)
1418155	_ZL11PrintSpriteP9lua_State	todo	(free function)	PrintSprite	PrintSprite(lua_State*)
1418486	_Z12CreateSpriteP9lua_State	todo	(free function)	CreateSprite	CreateSprite(lua_State*)
1418688	_Z13CreateTSpriteP9lua_StateRK7TSprite	todo	(free function)	CreateTSprite	CreateTSprite(lua_State*, TSprite const&)
1418748	_Z11CheckSpriteP9lua_Statei	todo	(free function)	CheckSprite	CheckSprite(lua_State*, int)
1418795	_Z34ix86_override_options_after_changev_97	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1418818	_Z14luaopen_socketP9lua_State	todo	(free function)	luaopen_socket	luaopen_socket(lua_State*)
1418859	_Z18luaopen_socket_ftpP9lua_State	todo	(free function)	luaopen_socket_ftp	luaopen_socket_ftp(lua_State*)
1418901	_Z19luaopen_socket_httpP9lua_State	todo	(free function)	luaopen_socket_http	luaopen_socket_http(lua_State*)
1418943	_Z19luaopen_socket_smtpP9lua_State	todo	(free function)	luaopen_socket_smtp	luaopen_socket_smtp(lua_State*)
1418985	_Z17luaopen_socket_tpP9lua_State	todo	(free function)	luaopen_socket_tp	luaopen_socket_tp(lua_State*)
1419027	_Z18luaopen_socket_urlP9lua_State	todo	(free function)	luaopen_socket_url	luaopen_socket_url(lua_State*)
1419069	_Z16luaopen_mobdebugP9lua_State	todo	(free function)	luaopen_mobdebug	luaopen_mobdebug(lua_State*)
1419111	_Z20luaopen_socket_ltn12P9lua_State	todo	(free function)	luaopen_socket_ltn12	luaopen_socket_ltn12(lua_State*)
1419153	_Z19luaopen_socket_mimeP9lua_State	todo	(free function)	luaopen_socket_mime	luaopen_socket_mime(lua_State*)
1419195	_Z34ix86_override_options_after_changev_98	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1419217	_ZL5new_TP9lua_State	todo	(free function)	new_T	new_T(lua_State*)
1419247	_ZL6new_TTP9lua_State	todo	(free function)	new_TT	new_TT(lua_State*)
1419275	_ZL8VisObjToP9lua_State	todo	(free function)	VisObjTo	VisObjTo(lua_State*)
1419290	_ZL7GetBoolP9lua_State	todo	(free function)	GetBool	GetBool(lua_State*)
1419357	_ZL6GetStrP9lua_State	todo	(free function)	GetStr	GetStr(lua_State*)
1419424	_ZL9GetSpriteP9lua_State	todo	(free function)	GetSprite	GetSprite(lua_State*)
1419491	_ZL7GetRectP9lua_State	todo	(free function)	GetRect	GetRect(lua_State*)
1419555	_ZL8GetTextsP9lua_State	todo	(free function)	GetTexts	GetTexts(lua_State*)
1419624	_ZL10GetTextStrP9lua_State	todo	(free function)	GetTextStr	GetTextStr(lua_State*)
1419825	_ZL8GetPointP9lua_State	todo	(free function)	GetPoint	GetPoint(lua_State*)
1419889	_ZL7GetNameP9lua_State	todo	(free function)	GetName	GetName(lua_State*)
1419969	_ZL9ClearLinkP9lua_State	todo	(free function)	ClearLink	ClearLink(lua_State*)
1420030	_ZL6GetIntP9lua_State	todo	(free function)	GetInt	GetInt(lua_State*)
1420097	_ZL8GetFloatP9lua_State	todo	(free function)	GetFloat	GetFloat(lua_State*)
1420165	_ZL7IsEmptyP9lua_State	todo	(free function)	IsEmpty	IsEmpty(lua_State*)
1420222	_ZL11IsAnyObjectP9lua_State	todo	(free function)	IsAnyObject	IsAnyObject(lua_State*)
1420278	_ZL5GetIdP9lua_State	todo	(free function)	GetId	GetId(lua_State*)
1420363	_ZL22DeleteVisionaireObjectP9lua_State	todo	(free function)	DeleteVisionaireObject	DeleteVisionaireObject(lua_State*)
1420415	_ZL18EqVisionaireObjectP9lua_State	todo	(free function)	EqVisionaireObject	EqVisionaireObject(lua_State*)
1420506	_ZL7GetIntsP9lua_State	todo	(free function)	GetInts	GetInts(lua_State*)
1420608	_ZL9GetFloatsP9lua_State	todo	(free function)	GetFloats	GetFloats(lua_State*)
1420710	_ZL8GetPathsP9lua_State	todo	(free function)	GetPaths	GetPaths(lua_State*)
1420844	_ZL7SetNameP9lua_State	todo	(free function)	SetName	SetName(lua_State*)
1420965	_ZL21PrintVisionaireObjectP9lua_State	todo	(free function)	PrintVisionaireObject	PrintVisionaireObject(lua_State*)
1421263	_Z20luaopen_ExportTablesP9lua_State	todo	(free function)	luaopen_ExportTables	luaopen_ExportTables(lua_State*)
1421405	_Z24luaopen_VisionaireObjectP9lua_State	todo	(free function)	luaopen_VisionaireObject	luaopen_VisionaireObject(lua_State*)
1421701	_Z22CreateVisionaireObjectP9lua_StateP17TVisionaireObject	todo	(free function)	CreateVisionaireObject	CreateVisionaireObject(lua_State*, TVisionaireObject*)
1421833	_Z22CreateVisionaireObjectP9lua_StateRK10TVisObjRef	todo	(free function)	CreateVisionaireObject	CreateVisionaireObject(lua_State*, TVisObjRef const&)
1421855	_ZL7GetLinkP9lua_State	todo	(free function)	GetLink	GetLink(lua_State*)
1421922	_ZL9GetParentP9lua_State	todo	(free function)	GetParent	GetParent(lua_State*)
1421989	_ZL9GetObjectP9lua_State	todo	(free function)	GetObject	GetObject(lua_State*)
1422150	_Z21CheckVisionaireObjectP9lua_Stateib	todo	(free function)	CheckVisionaireObject	CheckVisionaireObject(lua_State*, int, bool)
1422210	_Z16GetObjectFromLuaR10TVisObjRefi	todo	(free function)	GetObjectFromLua	GetObjectFromLua(TVisObjRef&, int)
1422290	_ZL7GetPathP9lua_State_0	todo	(free function)	GetPath	GetPath(lua_State*)
1422468	_Z18getFieldFromStringP19LuaVisionaireObjectPKc	todo	(free function)	getFieldFromString	getFieldFromString(LuaVisionaireObject*, char const*)
1422668	_Z19CheckLuaFieldsCacheRK3TIdi	todo	(free function)	CheckLuaFieldsCache	CheckLuaFieldsCache(TId const&, int)
1422765	_Z19UnrefLuaFieldsCacheRK3TIdi	todo	(free function)	UnrefLuaFieldsCache	UnrefLuaFieldsCache(TId const&, int)
1423337	_ZL9GetPointsP9lua_State	todo	(free function)	GetPoints	GetPoints(lua_State*)
1423435	_ZL8GetRectsP9lua_State	todo	(free function)	GetRects	GetRects(lua_State*)
1423533	_ZL10GetSpritesP9lua_State	todo	(free function)	GetSprites	GetSprites(lua_State*)
1423650	_ZL13GetTableIndexP9lua_State	todo	(free function)	GetTableIndex	GetTableIndex(lua_State*)
1424152	stackDump	todo	(free function)	stackDump	stackDump
1424434	_Z14LuaObjectUnrefRK3TIdi	todo	(free function)	LuaObjectUnref	LuaObjectUnref(TId const&, int)
1424710	_Z17AddLuaFieldsCacheRK3TIdii	todo	(free function)	AddLuaFieldsCache	AddLuaFieldsCache(TId const&, int, int)
1424906	_ZL8GetLinksP9lua_State	todo	(free function)	GetLinks	GetLinks(lua_State*)
1425524	_ZL10VisObjInfoP9lua_State	todo	(free function)	VisObjInfo	VisObjInfo(lua_State*)
1426327	_ZL8GetIndexP9lua_State	todo	(free function)	GetIndex	GetIndex(lua_State*)
1426906	_ZL10SetTextStrP9lua_State	todo	(free function)	SetTextStr	SetTextStr(lua_State*)
1427187	_ZL8SetValueP9lua_State	todo	(free function)	SetValue	SetValue(lua_State*)
1428042	_ZL8SetIndexP9lua_State	todo	(free function)	SetIndex	SetIndex(lua_State*)
1428271	_ZL7DoStackP9lua_State	todo	(free function)	DoStack	DoStack(lua_State*)
